comp_id,comp_type,label,pmax_mw,for_rate,mttr_hr,lam_per_hr,mu_per_hr,hf
LINE_5984_25984_1,line,Line_5984_25984_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5985_7792_1,line,Line_5985_7792_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5985_53940_1,line,Line_5985_53940_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5985_53960_1,line,Line_5985_53960_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5987_7795_2,line,Line_5987_7795_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5996_25996_1,line,Line_5996_25996_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5997_6009_1,line,Line_5997_6009_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5997_6009_2,line,Line_5997_6009_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_5998_25998_1,line,Line_5998_25998_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6003_6023_1,line,Line_6003_6023_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6003_6023_2,line,Line_6003_6023_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6003_65100_1,line,Line_6003_65100_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6004_26004_1,line,Line_6004_26004_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6009_8493_1,line,Line_6009_8493_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6009_65140_1,line,Line_6009_65140_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6010_26010_1,line,Line_6010_26010_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6011_6033_1,line,Line_6011_6033_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6011_7812_R,line,Line_6011_7812_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6011_7813_W,line,Line_6011_7813_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6011_65120_1,line,Line_6011_65120_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6012_26012_1,line,Line_6012_26012_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6017_7809_W,line,Line_6017_7809_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6017_8492_R,line,Line_6017_8492_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6017_65040_1,line,Line_6017_65040_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6018_26018_1,line,Line_6018_26018_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6024_26024_1,line,Line_6024_26024_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6034_26034_1,line,Line_6034_26034_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6039_6041_1,line,Line_6039_6041_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6039_8512_1,line,Line_6039_8512_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6039_8512_2,line,Line_6039_8512_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6040_26040_1,line,Line_6040_26040_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6043_7824_R,line,Line_6043_7824_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6043_7825_W,line,Line_6043_7825_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6044_26044_1,line,Line_6044_26044_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6056_26056_1,line,Line_6056_26056_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6059_7825_W,line,Line_6059_7825_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6060_26060_1,line,Line_6060_26060_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6063_7822_1,line,Line_6063_7822_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6063_7823_W,line,Line_6063_7823_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6063_8540_1,line,Line_6063_8540_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6063_9823_1,line,Line_6063_9823_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6064_26064_1,line,Line_6064_26064_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6068_26068_1,line,Line_6068_26068_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6071_7822_1,line,Line_6071_7822_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6072_26072_1,line,Line_6072_26072_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6073_6075_1,line,Line_6073_6075_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6073_6075_2,line,Line_6073_6075_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6073_7798_2,line,Line_6073_7798_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6073_8543_1,line,Line_6073_8543_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6073_8553_1,line,Line_6073_8553_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6073_8559_1,line,Line_6073_8559_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6073_8575_1,line,Line_6073_8575_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6074_26074_1,line,Line_6074_26074_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6075_7824_R,line,Line_6075_7824_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6075_7825_W,line,Line_6075_7825_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6075_8545_1,line,Line_6075_8545_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6075_8545_2,line,Line_6075_8545_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6075_8552_1,line,Line_6075_8552_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6075_8558_1,line,Line_6075_8558_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6076_26076_1,line,Line_6076_26076_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6079_6107_1,line,Line_6079_6107_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6080_26080_1,line,Line_6080_26080_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_6082_@1,line,Line_6081_6082_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_6082_@2,line,Line_6081_6082_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_6083_R,line,Line_6081_6083_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_6083_W,line,Line_6081_6083_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_53520_1,line,Line_6081_53520_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_53530_1,line,Line_6081_53530_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_53540_1,line,Line_6081_53540_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6081_53680_1,line,Line_6081_53680_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6082_6087_R,line,Line_6082_6087_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6082_6087_W,line,Line_6082_6087_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6082_53740_1,line,Line_6082_53740_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6083_6085_R,line,Line_6083_6085_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6083_6085_W,line,Line_6083_6085_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6083_8539_W,line,Line_6083_8539_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6083_8561_R,line,Line_6083_8561_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6084_26084_1,line,Line_6084_26084_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6086_26086_1,line,Line_6086_26086_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6087_7832_1,line,Line_6087_7832_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6087_53500_1,line,Line_6087_53500_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6087_53580_1,line,Line_6087_53580_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6093_7796_1,line,Line_6093_7796_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6093_7798_1,line,Line_6093_7798_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6095_6097_@1,line,Line_6095_6097_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6095_6097_@2,line,Line_6095_6097_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6095_8577_R,line,Line_6095_8577_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6095_8577_W,line,Line_6095_8577_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6095_8578_R,line,Line_6095_8578_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6095_8578_W,line,Line_6095_8578_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6096_26096_1,line,Line_6096_26096_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6097_7822_1,line,Line_6097_7822_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6097_7823_1,line,Line_6097_7823_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6097_8551_R,line,Line_6097_8551_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6097_8551_W,line,Line_6097_8551_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6098_26098_1,line,Line_6098_26098_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6105_6125_R,line,Line_6105_6125_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6105_6125_W,line,Line_6105_6125_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6105_7830_R,line,Line_6105_7830_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6105_7831_W,line,Line_6105_7831_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6106_26106_1,line,Line_6106_26106_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6108_26108_1,line,Line_6108_26108_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6109_7831_W,line,Line_6109_7831_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6110_26110_1,line,Line_6110_26110_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6112_26112_1,line,Line_6112_26112_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6115_7837_1,line,Line_6115_7837_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6115_7838_1,line,Line_6115_7838_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6115_7839_1,line,Line_6115_7839_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6115_7840_N,line,Line_6115_7840_N,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6115_7841_S,line,Line_6115_7841_S,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6115_8570_1,line,Line_6115_8570_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6116_26116_1,line,Line_6116_26116_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6119_6127_R,line,Line_6119_6127_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6119_6127_W,line,Line_6119_6127_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6119_6129_1,line,Line_6119_6129_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6119_6129_2,line,Line_6119_6129_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6120_26120_1,line,Line_6120_26120_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6125_7827_3,line,Line_6125_7827_3,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6125_7828_4,line,Line_6125_7828_4,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6125_9820_R,line,Line_6125_9820_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6125_9820_W,line,Line_6125_9820_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6126_26126_1,line,Line_6126_26126_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6127_7840_N,line,Line_6127_7840_N,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6127_7841_S,line,Line_6127_7841_S,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6127_9872_1,line,Line_6127_9872_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6128_26128_1,line,Line_6128_26128_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6130_26130_1,line,Line_6130_26130_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6139_7838_1,line,Line_6139_7838_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6140_26140_1,line,Line_6140_26140_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6140_65000_1,line,Line_6140_65000_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6161_6163_R,line,Line_6161_6163_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6161_6163_W,line,Line_6161_6163_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6162_26162_1,line,Line_6162_26162_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6163_6165_R,line,Line_6163_6165_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6163_6165_W,line,Line_6163_6165_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6164_26164_1,line,Line_6164_26164_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6165_6169_1,line,Line_6165_6169_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6165_6203_1,line,Line_6165_6203_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6165_6203_2,line,Line_6165_6203_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6165_6235_1,line,Line_6165_6235_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6166_26166_1,line,Line_6166_26166_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6169_6235_1,line,Line_6169_6235_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6169_8623_1,line,Line_6169_8623_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6169_8623_2,line,Line_6169_8623_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6169_8624_1,line,Line_6169_8624_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6170_26170_1,line,Line_6170_26170_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6203_6207_R,line,Line_6203_6207_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6203_6207_W,line,Line_6203_6207_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6204_26204_1,line,Line_6204_26204_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6207_8614_1,line,Line_6207_8614_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6208_26208_1,line,Line_6208_26208_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_6219_M,line,Line_6217_6219_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_6219_O,line,Line_6217_6219_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_6227_R,line,Line_6217_6227_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_6227_W,line,Line_6217_6227_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_6305_1,line,Line_6217_6305_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_6305_2,line,Line_6217_6305_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_7853_M,line,Line_6217_7853_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6217_7854_O,line,Line_6217_7854_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6218_26218_1,line,Line_6218_26218_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6220_26220_1,line,Line_6220_26220_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6224_26224_1,line,Line_6224_26224_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6228_26228_1,line,Line_6228_26228_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6234_26234_1,line,Line_6234_26234_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6236_26236_1,line,Line_6236_26236_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6301_7845_M,line,Line_6301_7845_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6301_7846_O,line,Line_6301_7846_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6302_26302_1,line,Line_6302_26302_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6306_26306_1,line,Line_6306_26306_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6309_6317_1,line,Line_6309_6317_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_6310_26310_1,line,Line_6310_26310_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
