from_bus,to_bus,mid_bus,ckt,name,status,hv_bus,mv_bus,lv_bus,vn_hv_kv,vn_mv_kv,vn_lv_kv,sn_hv_mva,sn_mv_mva,sn_lv_mva,shift_hv_deg,shift_mv_deg,shift_lv_deg,r_hv_pu,x_hv_pu,r_mv_pu,x_mv_pu,r_lv_pu,x_lv_pu,vk_hv_pct,vkr_hv_pct,vk_mv_pct,vkr_mv_pct,vk_lv_pct,vkr_lv_pct,r12_pu,x12_pu,sbase12_mva,r23_pu,x23_pu,sbase23_mva,r31_pu,x31_pu,sbase31_mva,vmstar,anstar
3761,3762,3767,1,台南 M.T1                               ,1,3761,3762,3767,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005250000000000002,0.0314925,0.00031999999999999997,-0.002302499999999999,0.0012399999999999998,0.018602499999999998,6.2985,0.10500000000000004,1.0,0.064,1.2277649999999998,0.08183999999999998,0.00169,0.05838,200.0,0.00312,0.0326,200.0,0.00353,0.10019,200.0,1.00682,-16.5712
3761,3762,3768,2,台南 M.T2                               ,1,3761,3762,3768,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005149999999999999,0.032034999999999994,0.00023999999999999987,-0.002044999999999998,0.00114,0.05039999999999999,6.406999999999999,0.103,1.0,0.04799999999999997,3.3263999999999996,0.07524,0.00151,0.05998,200.0,0.00276,0.09671,200.0,0.00331,0.16487,200.0,1.00668,-16.5335
3761,3762,3769,3,台南 M.T3                               ,1,3761,3762,3769,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00042500000000000003,0.0302475,0.0002149999999999999,-0.002327500000000003,0.001235,0.047227500000000006,6.0495,0.085,1.0,0.04299999999999998,3.1170150000000003,0.08151,0.00128,0.05584,200.0,0.0029,0.0898,200.0,0.00332,0.15495,200.0,1.00656,-16.5857
3791,3792,3796,1,岡山 M.T1                               ,1,3791,3792,3796,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00056,0.0316,0.00038999999999999994,-0.0023500000000000014,0.0013650000000000001,0.018725000000000006,6.32,0.11199999999999999,1.0,0.07799999999999999,1.2358500000000003,0.09009,0.0019,0.0585,200.0,0.00351,0.03275,200.0,0.00385,0.10065,200.0,1.00721,-12.0622
3791,3792,3797,2,岡山 M.T2                               ,1,3791,3792,3797,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004225,0.03033,0.00021250000000000002,-0.0025249999999999995,0.0012274999999999999,0.047630000000000006,6.066,0.0845,1.0,0.0425,3.1435800000000005,0.08101499999999999,0.00127,0.05561,200.0,0.00288,0.09021,200.0,0.0033,0.15592,200.0,1.00706,-12.0735
3791,3792,3798,3,岡山 M.T3                               ,1,3791,3792,3798,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005,0.0306225,0.00022499999999999994,-0.0023325000000000012,0.00135,0.0504075,6.1245,0.1,1.0,0.044999999999999984,3.326895,0.0891,0.00145,0.05658,200.0,0.00315,0.09615,200.0,0.0037,0.16206,200.0,1.00709,-12.064
3791,3792,3799,4,岡山 M.T4                               ,1,3791,3792,3799,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004900000000000001,0.032744999999999996,0.00026499999999999994,-0.00238,0.00109,0.05029,6.5489999999999995,0.09800000000000002,1.0,0.052999999999999985,3.31914,0.07194,0.00151,0.06073,200.0,0.00271,0.09582,200.0,0.00316,0.16607,200.0,1.00711,-12.0594
3811,3812,3817,1,社武 M.T1                               ,1,3811,3812,3817,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004875000000000001,0.0324725,0.00021250000000000002,-0.002302499999999999,0.0011625,0.050157499999999994,6.4945,0.09750000000000002,1.0,0.0425,3.3103949999999998,0.07672499999999999,0.0014,0.06034,200.0,0.00275,0.09571,200.0,0.0033,0.16526,200.0,0.99757,-18.5548
3811,3812,3818,2,社武 M.T2                               ,1,3811,3812,3818,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004125000000000001,0.030422499999999995,0.00021749999999999992,-0.0026074999999999987,0.0011675,0.050462499999999993,6.084499999999999,0.08250000000000002,1.0,0.04349999999999998,3.3305249999999997,0.077055,0.00126,0.05563,200.0,0.00277,0.09571,200.0,0.00316,0.16177,200.0,0.99743,-18.5829
3811,3812,3819,3,社武 M.T3                               ,0,3811,3812,3819,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004075,0.0303875,0.00022250000000000004,-0.0027174999999999977,0.0011675,0.0503475,6.077500000000001,0.0815,1.0,0.04450000000000001,3.322935,0.077055,0.00126,0.05534,200.0,0.00278,0.09526,200.0,0.00315,0.16147,200.0,1.0,0.0
3881,3882,3888,1,林園 M.T1                               ,1,3881,3882,3888,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004249999999999999,0.031270000000000006,0.00027499999999999996,-0.0032049999999999995,0.0014,0.053184999999999996,6.254000000000001,0.08499999999999998,1.0,0.05499999999999999,3.51021,0.0924,0.0014,0.05613,200.0,0.00335,0.09996,200.0,0.00365,0.16891,200.0,0.99987,-14.0313
3881,3882,3889,2,林園 M.T2                               ,1,3881,3882,3889,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00038750000000000004,0.03325,0.00031250000000000006,-0.002459999999999997,0.0013174999999999999,0.050605000000000004,6.65,0.07750000000000001,1.0,0.06250000000000001,3.3399300000000003,0.08695499999999999,0.0014,0.06158,200.0,0.00326,0.09629,200.0,0.00341,0.16771,200.0,1.00033,-13.9414
3881,3882,3890,3,林園 M.T3                               ,1,3881,3882,3890,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00044000000000000007,0.033015,0.00026499999999999983,-0.002595,0.001515,0.05029,6.603000000000001,0.08800000000000001,1.0,0.052999999999999964,3.31914,0.09999000000000001,0.00141,0.06084,200.0,0.00356,0.09539,200.0,0.00391,0.16661,200.0,1.00019,-13.9545
3891,3892,3896,1,南工乙 M.T1                             ,0,3891,3892,3896,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005225000000000001,0.03273,0.0003225,-0.0035449999999999995,0.0012374999999999999,0.052545,6.546,0.10450000000000001,1.0,0.0645,3.46797,0.081675,0.00169,0.05837,200.0,0.00312,0.098,200.0,0.00352,0.17055,200.0,1.0,0.0
3891,3892,3897,2,南工乙 M.T2                             ,1,3891,3892,3897,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004224999999999999,0.03058,0.00021250000000000012,-0.0026149999999999993,0.0012325,0.047444999999999994,6.116,0.08449999999999998,1.0,0.042500000000000024,3.1313699999999995,0.081345,0.00127,0.05593,200.0,0.00289,0.08966,200.0,0.00331,0.15605,200.0,1.00378,-17.3046
3891,3892,3898,3,南工乙 M.T3                             ,1,3891,3892,3898,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004249999999999999,0.033815,0.00027499999999999996,-0.003020000000000002,0.001325,0.050195,6.763,0.08499999999999998,1.0,0.05499999999999999,3.3128699999999998,0.08745,0.0014,0.06159,200.0,0.0032,0.09435,200.0,0.0035,0.16802,200.0,1.00381,-17.3205
3891,3892,3899,4,南工乙 M.T4                             ,1,3891,3892,3899,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.000375,0.033952500000000004,0.000375,-0.0030375000000000055,0.001375,0.05110250000000001,6.790500000000001,0.075,1.0,0.075,3.3727650000000007,0.09075,0.0015,0.06183,200.0,0.0035,0.09613,200.0,0.0035,0.17011,200.0,1.004,-17.3231
3921,3922,3926,1,墾丁 M.T1                               ,1,3921,3922,3926,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00039999999999999996,0.034065,0.000325,-0.002924999999999997,0.0014500000000000001,0.051140000000000005,6.813,0.07999999999999999,1.0,0.065,3.3752400000000002,0.09570000000000001,0.00145,0.06228,200.0,0.00355,0.09643,200.0,0.0037,0.17041,200.0,0.99457,-9.8581
